Agency,ErrorStrike,SemiMajor90,SemiMinor90,cluster_flag,cluster_index,comment,day,depth,depthError,eventID,flag,hour,latitude,longitude,magnitude,magnitudeType,minute,month,second,sigmaMagnitude,timeError,year
EMEC,,,,0,0,,17,30.0,,9208,,13,37.0,35.0,5.5,MW,20,3,1.0,0.0,,1926
KOERI,,,,0,8,,18,10.0,,68320,,14,35.990000000000002,30.129999999999999,7.0999999999999996,MD,6,3,14.0,0.29999999999999999,,1926
AM93,,,,0,0,,2,30.0,,72,,6,32.5,31.0,5.5999999999999996,MS,20,5,24.0,0.17000000000000001,,1927
KOERI,,,,0,0,,2,999.0,,68307,,6,34.0,34.0,4.7999999999999998,MW,20,5,24.0,0.0,,1927
KOERI,,,,0,17,,5,5.0,,68306,,2,36.0,31.0,6.5,MD,24,6,5.7999999999999998,0.29999999999999999,,1927
AV02,,,,0,18,,11,15.0,,8,,13,31.600000000000001,35.399999999999999,6.4000000000000004,ML,4,7,10.0,0.20000000000000001,,1927
AM93,,,,0,0,,22,999.0,,74,,2,34.799999999999997,33.0,5.5999999999999996,MS,45,7,46.0,0.17000000000000001,,1927
GII,,,,0,0,,24,10.0,,41212,,0,33.313000000000002,35.509999999999998,5.0,MB,28,9,14.0,0.26266666666666666,,1927
AM93,,,,0,0,,12,999.0,,75,,20,34.799999999999997,33.0,5.5999999999999996,MS,26,12,18.0,0.17000000000000001,,1927
GII,,,,0,0,,12,10.0,,41213,,20,34.497399999999999,33.996400000000001,5.2999999999999998,MB,26,12,19.0,0.26266666666666666,,1927
AM93,,,,0,0,,13,999.0,,76,,5,34.5,33.399999999999999,5.7000000000000002,MS,56,12,4.0,0.17000000000000001,,1927
GII,,,,0,0,,18,10.0,,41214,,5,31.996500000000001,35.495100000000001,4.2000000000000002,MB,55,1,13.0,0.26266666666666666,,1928
EMEC,,,,0,0,,9,5.0,,9439,,20,34.700000000000003,34.700000000000003,5.2999999999999998,MD,22,2,1.0,0.29999999999999999,,1928
SHARE,,,,0,0,,9,999.0,,77790,,20,34.700000000000003,34.0,5.0,MW,22,2,17.0,0.0,,1928
GII,,,,0,73,,22,10.0,,41217,,17,31.996500000000001,35.495100000000001,5.4000000000000004,MB,50,2,55.0,0.26266666666666666,,1928
AM93,,,,0,0,,24,80.0,,77,,11,35.780000000000001,31.5,5.2999999999999998,MB,26,2,28.0,0.26266666666666666,,1928
GII,,,,0,0,,5,10.0,,41218,,3,32.500900000000001,35.698900000000002,4.2000000000000002,MD,42,8,0.0,0.29999999999999999,,1928
EMEC,,,,0,0,,23,35.0,,9522,,6,36.5,36.0,4.9000000000000004,MW,15,8,1.0,0.0,,1928
GII,,,,0,181,,13,10.0,,41219,,0,30.796900000000001,35.502000000000002,4.5999999999999996,MB,0,9,0.0,0.26266666666666666,,1928
GII,,,,0,0,,4,10.0,,41220,,3,31.996500000000001,35.495100000000001,4.2000000000000002,MB,34,11,37.0,0.26266666666666666,,1928
EMEC,,,,0,0,,8,10.0,,9575,,12,36.0,35.0,5.0999999999999996,MW,31,2,1.0,0.0,,1929
GII,,,,0,0,,24,10.0,,41221,,12,31.996500000000001,35.495100000000001,4.2000000000000002,MD,11,3,0.0,0.29999999999999999,,1929
EMEC,,,,0,0,,16,30.0,,9608,,1,36.5,36.0,4.7000000000000002,MW,22,5,1.0,0.0,,1929
KOERI,,,,0,0,,16,10.0,,68297,,1,37.240000000000002,35.299999999999997,4.7999999999999998,MD,22,5,51.0,0.29999999999999999,,1929
GII,,,,0,0,,28,10.0,,41223,,23,35.038499999999999,36.4039,4.2000000000000002,MD,0,5,0.0,0.29999999999999999,,1929
EMEC,,,,0,44,,4,15.0,,9624,,9,36.5,31.100000000000001,5.7999999999999998,MW,3,8,1.0,0.0,,1929
AM93,,,,0,0,,4,15.0,,78,,9,36.0,31.100000000000001,5.4000000000000004,MB,3,8,58.0,0.26266666666666666,,1929
KOERI,,,,0,0,,4,5.0,,68295,,15,36.5,36.0,5.2999999999999998,MD,12,8,3.6000000000000001,0.29999999999999999,,1929
EMEC,,,,0,0,,7,10.0,,9682,,12,32.75,36.520000000000003,4.2000000000000002,MW,1,3,1.0,0.0,,1930
KOERI,,,,0,65,,9,30.0,,68294,,7,34.100000000000001,32.200000000000003,5.5,MW,7,5,22.0,0.0,,1930
EMEC,,,,0,0,,21,5.0,,9711,,10,32.0,35.5,4.7999999999999998,MD,45,5,1.0,0.29999999999999999,,1930
EMEC,,,,0,0,,25,10.0,,9715,,12,34.5,34.200000000000003,4.9000000000000004,MW,15,5,1.0,0.0,,1930
EMEC,,,,0,0,,30,999.0,,9718,,6,29.399999999999999,34.700000000000003,4.9000000000000004,MW,58,5,1.0,0.0,,1930
EMEC,,,,0,0,,5,15.0,,9720,,21,35.799999999999997,30.300000000000001,5.2000000000000002,MW,58,6,1.0,0.0,,1930
GII,,,,0,0,,25,10.0,,41228,,19,34.113999999999997,32.1633,4.5,MD,46,7,0.0,0.29999999999999999,,1930
KOERI,,,,0,0,,25,30.0,,68291,,19,35.0,32.0,5.2000000000000002,MW,46,7,33.0,0.0,,1930
EMEC,,,,0,0,,11,80.0,,9747,,12,37.390000000000001,31.18,5.9000000000000004,MW,36,9,1.0,0.0,,1930
EMEC,,,,0,0,,14,10.0,,9752,,2,34.640000000000001,36.640000000000001,4.2000000000000002,MW,24,9,1.0,0.0,,1930
KOERI,,,,0,81,,16,30.0,,68289,,20,34.100000000000001,32.200000000000003,5.2999999999999998,MW,46,11,30.0,0.0,,1930
EMEC,,,,0,0,,18,10.0,,9768,,13,34.43,36.649999999999999,4.2000000000000002,MW,12,11,1.0,0.0,,1930
EMEC,,,,0,0,,17,33.0,,9780,,2,36.100000000000001,36.200000000000003,4.5,MW,2,12,1.0,0.0,,1930
EMEC,,,,0,0,,6,30.0,,9843,,20,37.5,39.5,5.2999999999999998,MW,22,5,1.0,0.0,,1931
GSHAP_TR,,,,0,0,,5,120.0,,45016,,8,36.5,31.0,6.2000000000000002,MW,24,6,1.0,0.0,,1931
EMEC,,,,0,0,,1,999.0,,9887,,5,30.199999999999999,31.699999999999999,4.5999999999999996,MW,44,10,1.0,0.0,,1931
EMEC,,,,0,0,,15,10.0,,9909,,20,34.5,32.200000000000003,5.0,MW,0,1,1.0,0.0,,1932
EMEC,,,,0,74,,26,60.0,,9988,,19,36.899999999999999,34.729999999999997,5.4000000000000004,MW,3,12,1.0,0.0,,1932
AM93,,,,0,0,,13,999.0,,83,,11,35.100000000000001,32.799999999999997,5.4000000000000004,MS,13,6,29.0,0.17000000000000001,,1933
EMEC,,,,0,0,,24,999.0,,10041,,3,29.899999999999999,31.300000000000001,4.5999999999999996,MW,44,7,1.0,0.0,,1933
EMEC,,,,0,0,,25,30.0,,10056,,9,37.0,35.5,5.2999999999999998,MW,46,9,1.0,0.0,,1933
EMEC,,,,0,0,,12,999.0,,10096,,16,29.100000000000001,34.899999999999999,4.9000000000000004,MW,46,5,1.0,0.0,,1934
EMEC,,,,0,0,,14,999.0,,10195,,19,29.899999999999999,31.300000000000001,4.7999999999999998,MW,2,6,1.0,0.0,,1935
AM93,,,,0,0,,20,999.0,,84,,2,35.600000000000001,31.600000000000001,5.5999999999999996,MS,29,1,16.0,0.17000000000000001,,1936
KOERI,,,,0,0,,20,140.0,,68282,,2,35.799999999999997,32.109999999999999,5.2999999999999998,MW,29,1,29.699999999999999,0.0,,1936
AM93,,,,0,0,,23,50.0,,85,,14,35.799999999999997,31.100000000000001,4.7999999999999998,MB,42,1,31.0,0.26266666666666666,,1936
EMEC,,,,0,0,,2,160.0,,10257,,17,37.689999999999998,38.82,5.2999999999999998,MW,8,2,1.0,0.0,,1936
EMEC,,,,0,49,,14,999.0,,10296,,17,36.5,36.0,5.7000000000000002,MW,1,6,1.0,0.0,,1936
AM93,,,,0,60,,3,30.0,,86,,4,36.5,31.0,5.5999999999999996,MS,1,8,36.0,0.17000000000000001,,1936
AM93,,,,0,0,,28,77.0,,88,,2,35.960000000000001,30.969999999999999,5.4000000000000004,MB,36,4,47.0,0.26266666666666666,,1937
AM93,,,,0,0,,29,86.0,,89,,15,36.299999999999997,31.079999999999998,5.2000000000000002,MB,22,5,47.0,0.26266666666666666,,1937
GII,,,,0,0,,26,10.0,,41232,,19,34.729199999999999,32.665199999999999,4.5,MD,19,6,0.0,0.29999999999999999,,1937
GII,,,,0,0,,12,10.0,,41234,,9,31.500499999999999,35.504199999999997,4.2000000000000002,MD,56,10,0.0,0.29999999999999999,,1937
KOERI,,,,0,0,,19,30.0,,68271,,23,36.649999999999999,39.649999999999999,5.2999999999999998,MW,11,4,17.600000000000001,0.0,,1938
EMEC,,,,0,0,,6,999.0,,10461,,15,30.199999999999999,31.800000000000001,4.7999999999999998,MW,36,11,1.0,0.0,,1938
KOERI,,,,0,0,,2,33.0,,68270,,4,36.299999999999997,30.699999999999999,5.5,MW,35,1,22.0,0.0,,1939
EMEC,,,,0,0,,27,5.0,,10574,,5,32.799999999999997,35.200000000000003,4.7999999999999998,MD,33,1,1.0,0.29999999999999999,,1940
EMEC,,,,0,0,,16,999.0,,10608,,18,35.799999999999997,30.5,5.2000000000000002,MW,23,5,1.0,0.0,,1940
GII,,,,0,0,,24,10.0,,41236,,22,34.561900000000001,34.141500000000001,5.5999999999999996,MB,15,7,0.0,0.26266666666666666,,1940
KOERI,,,,0,0,,24,100.0,,68267,,22,34.5,34.5,5.5,MW,15,7,28.0,0.0,,1940
GSHAP_TR,,,,0,66,,16,40.0,,45320,,16,35.700000000000003,30.5,5.5,MW,2,8,23.0,0.0,,1940
EMEC,,,,0,37,,16,80.0,,10635,,18,35.899999999999999,31.399999999999999,5.9000000000000004,MW,23,8,1.0,0.0,,1940
EMEC,,,,0,0,,2,5.0,,10639,,10,32.0,35.5,4.7999999999999998,MD,32,9,1.0,0.29999999999999999,,1940
GII,,,,0,0,,14,10.0,,41238,,0,34.630699999999997,36.605200000000004,4.2000000000000002,MD,0,9,0.0,0.29999999999999999,,1940
KOERI,,,,0,19,,20,100.0,,68263,,3,35.0,34.0,6.2999999999999998,MW,37,1,7.0,0.0,,1941
EMEC,,,,0,0,,20,100.0,,10736,,22,37.350000000000001,35.740000000000002,4.7999999999999998,MW,23,4,1.0,0.0,,1941
EMEC,,,,0,0,,28,999.0,,10740,,9,32.399999999999999,32.0,4.9000000000000004,MW,21,4,1.0,0.0,,1941
EMEC,,,,0,0,,21,999.0,,10862,,21,29.300000000000001,31.0,4.7999999999999998,MW,29,9,1.0,0.0,,1942
EMEC,,,,0,0,,28,10.0,,10863,,1,34.43,36.649999999999999,4.0,MW,16,9,1.0,0.0,,1942
EMEC,,,,0,0,,10,5.0,,10972,,4,32.600000000000001,35.399999999999999,5.0,MD,52,9,1.0,0.29999999999999999,,1943
EMEC,,,,0,0,,25,999.0,,11022,,12,37.799999999999997,36.799999999999997,5.4000000000000004,MW,55,3,1.0,0.0,,1944
EMEC,,,,0,0,,28,999.0,,11037,,2,37.5,35.0,5.5999999999999996,MW,15,6,1.0,0.0,,1944
EMEC,,,,0,0,,7,10.0,,11051,,10,32.700000000000003,35.5,4.0,MW,30,10,1.0,0.0,,1944
GII,,,,0,0,,19,10.0,,41245,,19,32.753999999999998,35.497500000000002,4.2000000000000002,MD,20,3,0.0,0.29999999999999999,,1945
EMEC,,,,0,31,,20,60.0,,11073,,7,37.109999999999999,35.700000000000003,6.0,MW,58,3,1.0,0.0,,1945
EMEC,,,,0,0,,27,999.0,,11196,,3,37.700000000000003,30.600000000000001,5.2000000000000002,MW,31,1,1.0,0.0,,1947
EMEC,,,,0,0,,3,999.0,,11231,,3,28.899999999999999,33.100000000000001,4.9000000000000004,MW,30,7,1.0,0.0,,1947
EMEC,,,,0,0,,14,70.0,,11234,,7,37.140000000000001,36.32,5.2999999999999998,MW,3,7,1.0,0.0,,1947
GII,,,,0,0,,15,10.0,,41248,,0,33.006500000000003,35.4983,4.4000000000000004,MB,40,9,0.0,0.26266666666666666,,1947
SHARE,,,,0,53,,9,10.0,,79549,,23,36.520000000000003,34.340000000000003,5.7000000000000002,MW,40,12,30.0,0.0,,1947
EMEC,,,,0,0,,10,999.0,,11267,,19,27.5,34.0,4.9000000000000004,MW,18,12,1.0,0.0,,1947
AM93,,,,0,0,,30,73.0,,95,,14,36.049999999999997,31.16,5.2000000000000002,MB,50,4,50.0,0.26266666666666666,,1948
GII,,,,0,0,,3,10.0,,41250,,19,32.4998,34.496499999999997,4.2000000000000002,MD,5,1,0.0,0.29999999999999999,,1949
EMEC,,,,0,0,,6,999.0,,11393,,2,32.0,33.0,5.0,MW,18,1,1.0,0.0,,1949
EMEC,,,,0,0,,7,999.0,,11447,,0,37.5,36.100000000000001,5.4000000000000004,MW,55,7,1.0,0.0,,1949
GII,,,,0,0,,28,10.0,,41252,,19,33.006500000000003,35.4983,4.0999999999999996,MB,10,10,0.0,0.26266666666666666,,1949
EMEC,,,,0,0,,5,999.0,,11484,,23,27.399999999999999,34.0,4.9000000000000004,MW,47,11,1.0,0.0,,1949
EMEC,,,,0,0,,14,33.0,,11504,,22,36.5,35.799999999999997,4.9000000000000004,MW,19,1,1.0,0.0,,1950
GII,,,,0,0,,1,10.0,,41253,,21,33.006500000000003,35.4983,4.2000000000000002,MD,30,3,0.0,0.29999999999999999,,1950
KOERI,,,,0,0,,25,5.0,,68254,,3,37.5,36.299999999999997,5.0,MD,49,1,2.0,0.29999999999999999,,1951
EMEC,,,,0,0,,30,30.0,,11629,,23,32.200000000000003,33.299999999999997,5.7000000000000002,MW,7,1,1.0,0.0,,1951
KOERI,,,,0,0,,2,120.0,,68252,,23,36.829999999999998,30.539999999999999,6.0,MD,59,2,22.5,0.29999999999999999,,1951
KOERI,,,,0,0,,8,50.0,,68251,,21,36.579999999999998,35.850000000000001,5.7999999999999998,MW,38,4,13.1,0.0,,1951
EMEC,,,,0,0,,12,30.0,,11665,,6,36.600000000000001,36.299999999999997,4.9000000000000004,MW,51,7,1.0,0.0,,1951
EMEC,,,,0,0,,5,10.0,,11672,,15,34.329999999999998,36.07,5.0,MW,12,8,1.0,0.0,,1951
KOERI,,,,0,0,,8,40.0,,68248,,8,35.950000000000003,31.149999999999999,4.7999999999999998,MW,40,8,41.399999999999999,0.0,,1951
EMEC,,,,0,0,,2,999.0,,11708,,4,37.100000000000001,38.299999999999997,5.2000000000000002,MW,40,12,1.0,0.0,,1951
EMEC,,,,0,0,,25,999.0,,11738,,22,29.600000000000001,32.299999999999997,4.7999999999999998,MW,48,2,1.0,0.0,,1952
GII,,,,0,0,,22,33.0,,41256,,4,27.200800000000001,34.512099999999997,5.5999999999999996,MD,52,3,33.0,0.29999999999999999,,1952
GII,,,,0,0,,15,10.0,,41257,,17,34.786000000000001,32.794600000000003,5.5,MB,50,10,0.0,0.26266666666666666,,1952
EMEC,,,,0,55,,22,70.0,,11840,,17,37.25,35.649999999999999,5.7000000000000002,MW,0,10,1.0,0.0,,1952
GII,,,,0,0,,28,10.0,,41259,,2,32.799100000000003,35.497599999999998,4.2000000000000002,MD,43,12,0.0,0.29999999999999999,,1952
KOERI,,,,0,0,,1,30.0,,68243,,19,33.5,32.0,5.2999999999999998,MW,52,2,36.0,0.0,,1953
EMEC,,,,0,0,,24,10.0,,11910,,21,37.020000000000003,37.0,5.2999999999999998,MW,17,3,1.0,0.0,,1953
KOERI,,,,0,24,,10,30.0,,68241,,4,34.799999999999997,32.5,6.2000000000000002,MW,6,9,3.0,0.0,,1953
GII,,,,0,0,,3,10.0,,41261,,11,33.701500000000003,36.099200000000003,4.2000000000000002,MD,57,11,0.0,0.29999999999999999,,1953
EMEC,,,,0,0,,5,999.0,,12130,,0,35.299999999999997,32.0,4.5,MW,15,1,1.0,0.0,,1954
EMEC,,,,0,0,,24,999.0,,12238,,0,31.800000000000001,30.600000000000001,5.2000000000000002,MW,52,7,1.0,0.0,,1954
EMEC,,,,0,0,,25,40.0,,12261,,2,37.289999999999999,29.960000000000001,5.2000000000000002,MW,1,8,1.0,0.0,,1954
GII,,,,0,0,,13,10.0,,41264,,21,30.986599999999999,35.376899999999999,5.0,MB,46,9,0.0,0.26266666666666666,,1954
EMEC,,,,0,0,,28,30.0,,12296,,13,32.399999999999999,31.399999999999999,4.9000000000000004,MW,39,10,1.0,0.0,,1954
EMEC,,,,0,0,,31,999.0,,12300,,12,33.799999999999997,32.299999999999997,4.7000000000000002,MW,34,10,1.0,0.0,,1954
NCEDCA,,,,0,0,,12,15.0,,2360,,5,25.119,34.506,5.7000000000000002,MW,32,11,18.0,0.0,,1955
GII,,,,0,0,,27,10.0,,41265,,2,33.701700000000002,36.2988,4.2000000000000002,MD,1,12,36.0,0.29999999999999999,,1955
GII,,,,0,40,,16,10.0,,41266,,19,33.349400000000003,35.306100000000001,5.9000000000000004,MB,32,3,0.0,0.26266666666666666,,1956
KOERI,,,,0,32,,16,30.0,,68236,,19,33.799999999999997,35.600000000000001,6.0,MW,32,3,40.0,0.0,,1956
GII,,,,0,0,,16,10.0,,41268,,0,35.699800000000003,35.9938,4.7999999999999998,MB,0,7,46.0,0.26266666666666666,,1956
GII,,,,0,0,,18,10.0,,41269,,17,30.5,35.482999999999997,5.4000000000000004,MB,53,12,0.0,0.26266666666666666,,1956
EMEC,,,,0,0,,15,999.0,,12673,,11,34.75,33.020000000000003,5.2000000000000002,MW,52,3,1.0,0.0,,1957
GII,,,,0,0,,18,10.0,,41271,,8,33.808199999999999,34.691000000000003,4.4000000000000004,MB,33,7,0.0,0.26266666666666666,,1957
GII,,,,0,0,,29,10.0,,41272,,1,34.801900000000003,36.896599999999999,4.2999999999999998,MD,19,7,45.0,0.29999999999999999,,1957
GII,,,,0,0,,3,10.0,,41273,,9,32.5,35.901000000000003,5.4000000000000004,MB,56,11,0.0,0.26266666666666666,,1957
GII,,,,0,0,,14,10.0,,41274,,23,32.402299999999997,35.496400000000001,4.2000000000000002,MD,59,2,0.0,0.29999999999999999,,1958
EMEC,,,,0,0,,6,70.0,,12849,,8,36.219999999999999,31.440000000000001,4.7999999999999998,MW,14,3,1.0,0.0,,1958
EMEC,,,,0,0,,13,999.0,,12866,,12,29.0,34.799999999999997,4.7999999999999998,MW,2,4,1.0,0.0,,1958
EMEC,,,,0,0,,22,80.0,,12868,,10,36.579999999999998,30.460000000000001,4.9000000000000004,MW,2,4,1.0,0.0,,1958
EMEC,,,,0,0,,6,40.0,,12961,,21,37.0,31.350000000000001,4.9000000000000004,MW,14,11,1.0,0.0,,1958
KOERI,,,,0,0,,15,80.0,,68219,,5,34.579999999999998,31.949999999999999,5.5,MW,47,2,55.0,0.0,,1959
GII,,,,0,0,,10,10.0,,41276,,13,33.412500000000001,35.392099999999999,4.2000000000000002,MD,22,4,0.0,0.29999999999999999,,1959
KOERI,,,,0,48,,13,60.0,,68217,,12,34.780000000000001,32.509999999999998,5.7999999999999998,MW,1,6,57.799999999999997,0.0,,1959
EMEC,,,,0,0,,28,100.0,,13121,,10,35.740000000000002,30.079999999999998,5.2999999999999998,MW,16,9,1.0,0.0,,1959
KOERI,,,,0,0,,19,60.0,,68213,,17,36.0,34.0,4.7000000000000002,MW,46,5,24.0,0.0,,1960
EMEC,,,,0,0,,28,80.0,,13326,,5,36.109999999999999,31.09,5.2000000000000002,MW,12,11,1.0,0.0,,1960
EMEC,,,,0,0,,1,40.0,,13389,,16,37.649999999999999,36.759999999999998,5.2999999999999998,MW,31,6,1.0,0.0,,1961
EMEC,,,,0,0,,10,100.0,,13427,,16,37.020000000000003,36.109999999999999,4.9000000000000004,MW,17,9,1.0,0.0,,1961
AM93,,,,0,0,,15,30.0,,102,,1,34.909999999999997,33.829999999999998,6.0,MS,46,9,11.0,0.17000000000000001,,1961
EMEC,,,,0,0,,18,999.0,,13502,,11,36.020000000000003,33.020000000000003,4.5,MW,8,2,1.0,0.0,,1962
EMEC,,,,0,0,,5,999.0,,13508,,5,36.0,33.0,4.2000000000000002,MW,5,3,1.0,0.0,,1962
EMEC,,,,0,0,,24,10.0,,13588,,1,35.600000000000001,32.0,4.0,MW,9,5,1.0,0.0,,1962
EMEC,,,,0,0,,7,100.0,,13626,,5,35.729999999999997,30.34,4.7000000000000002,MW,15,8,1.0,0.0,,1962
EMEC,,,,0,0,,12,10.0,,13627,,22,35.799999999999997,33.299999999999997,4.0999999999999996,MW,40,8,1.0,0.0,,1962
EMEC,,,,0,0,,18,140.0,,13630,,4,36.969999999999999,32.520000000000003,4.9000000000000004,MW,29,8,1.0,0.0,,1962
EMEC,,,,0,0,,16,999.0,,13655,,7,29.699999999999999,31.5,4.5999999999999996,MW,1,9,1.0,0.0,,1962
EMEC,,,,0,0,,24,999.0,,13677,,2,29.399999999999999,30.699999999999999,4.7999999999999998,MW,8,11,1.0,0.0,,1962
EMEC,,,,0,0,,22,10.0,,13726,,22,34.799999999999997,33.0,5.0,MW,28,3,1.0,0.0,,1963
NCEDCB,,,,0,0,,23,226.0,,68374,,10,36.600000000000001,30.0,5.5999999999999996,MW,15,5,8.9000000000000004,0.0,,1963
AM93,,,,0,0,,12,49.0,,103,,8,34.719999999999999,32.18,5.5999999999999996,MS,18,9,55.0,0.17000000000000001,,1963
NCEDCB,,,,0,0,,22,28.0,,68376,,20,37.299999999999997,30.100000000000001,4.4000000000000004,MB,26,11,0.20000000000000001,0.26266666666666666,,1963
NCEDCB,,,,0,0,,22,20.0,,68377,,21,37.5,30.0,5.0999999999999996,MB,41,11,30.800000000000001,0.26266666666666666,,1963
EMEC,,,,0,0,,7,999.0,,13826,,22,34.5,32.799999999999997,4.0,MW,14,1,1.0,0.0,,1964
EMEC,,,,0,0,,2,81.0,,13833,,6,36.509999999999998,35.799999999999997,4.2000000000000002,MW,26,2,1.0,0.0,,1964
NCEDCB,,,,0,0,,23,57.0,,68378,,14,36.899999999999999,37.899999999999999,4.7999999999999998,MB,23,4,43.200000000000003,0.26266666666666666,,1964
NCEDCB,,,,0,0,,25,44.0,,68379,,1,37.799999999999997,30.0,4.5,MB,11,4,44.299999999999997,0.26266666666666666,,1964
EMEC,,,,0,0,,28,65.0,,13918,,11,34.770000000000003,32.350000000000001,5.0,MW,15,6,1.0,0.0,,1964
GII,,,,0,0,,28,10.0,,41289,,11,34.8262,32.563800000000001,4.2999999999999998,MB,16,6,0.0,0.26266666666666666,,1964
GII,,,,0,0,,28,10.0,,41290,,16,35.459000000000003,35.275399999999998,4.0999999999999996,MB,8,6,0.0,0.26266666666666666,,1964
SHARE,,,,0,0,,15,999.0,,81742,,17,34.5,34.5,4.9000000000000004,MW,23,7,0.0,0.0,,1964
EMEC,,,,0,0,,16,72.0,,13926,,17,36.140000000000001,30.780000000000001,4.7999999999999998,MW,40,7,1.0,0.0,,1964
EMEC,,,,0,0,,28,52.0,,13929,,2,34.640000000000001,32.25,4.5999999999999996,MW,1,7,1.0,0.0,,1964
EMEC,,,,0,0,,22,133.0,,13936,,10,36.93,30.600000000000001,4.2999999999999998,MW,14,8,1.0,0.0,,1964
EMEC,,,,0,0,,19,30.0,,13959,,16,37.5,40.0,4.7000000000000002,MW,57,9,1.0,0.0,,1964
EMEC,,,,0,0,,23,67.0,,13962,,1,34.200000000000003,32.700000000000003,4.9000000000000004,MW,41,9,1.0,0.0,,1964
EMEC,,,,0,0,,18,999.0,,13985,,17,31.5,32.5,4.9000000000000004,MW,31,10,1.0,0.0,,1964
NCEDCB,,,,0,0,,17,37.0,,68383,,22,36.700000000000003,35.200000000000003,4.5,MB,50,11,53.700000000000003,0.26266666666666666,,1964
EMEC,,,,0,0,,17,10.0,,14000,,22,34.950000000000003,35.079999999999998,4.0,MW,52,11,1.0,0.0,,1964
EMEC,,,,0,0,,15,41.0,,14014,,17,36.460000000000001,34.799999999999997,4.5999999999999996,MW,31,12,1.0,0.0,,1964
EMEC,,,,0,0,,30,128.0,,14020,,1,36.399999999999999,34.200000000000003,5.0,MW,14,12,1.0,0.0,,1964
EMEC,,,,0,0,,25,20.0,,14043,,12,34.560000000000002,32.840000000000003,5.0,MW,18,1,1.0,0.0,,1965
EMEC,,,,0,156,,17,52.0,,14085,,3,34.640000000000001,32.299999999999997,4.7999999999999998,MW,52,3,1.0,0.0,,1965
EMEC,,,,0,0,,26,111.0,,14093,,20,36.82,30.940000000000001,5.2000000000000002,MW,29,3,1.0,0.0,,1965
EMEC,,,,0,0,,1,40.0,,14097,,1,35.950000000000003,35.770000000000003,4.4000000000000004,MW,11,4,1.0,0.0,,1965
EMEC,,,,0,0,,2,10.0,,14122,,11,33.299999999999997,35.299999999999997,4.2000000000000002,MW,52,5,1.0,0.0,,1965
GII,,,,0,0,,8,10.0,,41300,,22,34.016199999999998,33.6828,4.5,MD,5,6,0.0,0.29999999999999999,,1965
IRIS,,,,0,157,,25,50.0,,58897,,2,37.240000000000002,36.219999999999999,4.7999999999999998,MB,6,11,32.0,0.26266666666666666,,1965
EMEC,,,,0,0,,22,32.0,,14290,,0,37.649999999999999,29.949999999999999,4.9000000000000004,MW,23,1,1.0,0.0,,1966
EMEC,,,,0,0,,25,999.0,,14291,,11,30.199999999999999,31.5,4.2000000000000002,MW,24,1,1.0,0.0,,1966
IRIS,,,,0,0,,14,109.0,,58895,,21,36.270000000000003,31.969999999999999,4.5,MB,25,3,13.0,0.26266666666666666,,1966
EMEC,,,,0,0,,8,50.0,,14401,,13,35.810000000000002,30.989999999999998,4.7000000000000002,MW,46,4,1.0,0.0,,1966
EMEC,,,,0,0,,9,132.0,,14439,,3,37.049999999999997,30.98,5.0999999999999996,MW,51,5,1.0,0.0,,1966
GII,,,,0,0,,23,10.0,,41306,,18,35.639200000000002,35.242400000000004,4.2000000000000002,MD,15,6,0.0,0.29999999999999999,,1966
EMEC,,,,0,0,,26,58.0,,14516,,13,36.840000000000003,35.920000000000002,4.5,MB,17,6,1.0,0.26266666666666666,,1966
EMEC,,,,0,0,,25,44.0,,14652,,3,37.770000000000003,29.969999999999999,5.0999999999999996,MW,10,9,1.0,0.0,,1966
EMEC,,,,0,0,,30,999.0,,14710,,17,33.899999999999999,36.200000000000003,4.7999999999999998,MW,16,11,1.0,0.0,,1966
GII,,,,0,0,,26,33.0,,41313,,7,32.993499999999997,32.0,4.7000000000000002,MB,6,12,20.0,0.26266666666666666,,1966
EMEC,,,,0,0,,29,74.0,,14729,,7,36.100000000000001,30.699999999999999,4.5999999999999996,MW,41,12,1.0,0.0,,1966
GII,,,,0,0,,20,10.0,,41314,,8,34.519399999999997,32.159500000000001,4.0999999999999996,MD,47,2,0.0,0.29999999999999999,,1967
EMEC,,,,0,122,,7,32.0,,14812,,18,37.359999999999999,36.240000000000002,5.0,MW,33,4,1.0,0.0,,1967
EMEC,,,,0,160,,17,41.0,,14817,,21,34.5,32.840000000000003,4.7999999999999998,MW,37,4,1.0,0.0,,1967
EMEC,,,,0,0,,15,52.0,,14905,,14,34.090000000000003,32.43,4.9000000000000004,MW,56,6,1.0,0.0,,1967
EMEC,,,,0,0,,30,28.0,,14920,,4,37.789999999999999,30.539999999999999,4.5,MW,24,6,1.0,0.0,,1967
EMEC,,,,0,0,,1,69.0,,14922,,3,36.200000000000003,31.300000000000001,4.5999999999999996,MW,24,7,1.0,0.0,,1967
EMEC,,,,0,0,,21,10.0,,14950,,20,34.420000000000002,34.200000000000003,4.5999999999999996,MW,48,7,1.0,0.0,,1967
NCEDCB,,,,0,0,,21,114.0,,68403,,20,34.799999999999997,34.399999999999999,4.2999999999999998,MB,48,7,38.5,0.26266666666666666,,1967
EMEC,,,,0,0,,26,49.0,,15023,,14,37.590000000000003,30.440000000000001,4.7999999999999998,MW,18,8,1.0,0.0,,1967
EMEC,,,,0,0,,3,80.0,,15095,,17,36.189999999999998,31.09,4.2999999999999998,MW,56,11,1.0,0.0,,1967
