eventID,Agency,institution,hour,dtime,magnitudeType,sigmaMagnitude,depth,longitude,month,second,magnitude,year,latitude,day,minute
54808,IRIS,RYD,12,1996.8401785759461,MD,0.3,15.0,36.0,11,43.0,3.7,1996,30.3,3,7
43641,GII,,12,1996.8402605323442,MD,0.3,25.0,32.1231,11,54.658,3.3,1996,34.301,3,50
43642,GII,,21,1996.8411965713544,MD,0.3,25.0,32.1762,11,14.458,4.1,1996,34.4431,3,4
34069,EMEC,POU,1,1996.8416610061222,MW,0,43.0,32.18,11,1.0,4.1,1996,34.43,4,9
69407,NCEDCB,NEI,1,1996.8416615917831,MB,0.26266666666666666,33.0,32.232,11,19.52,4.3,1996,34.524,4,9
54805,IRIS,RYD,15,1996.8432716998077,MD,0.3,30.0,36.4,11,55.0,3.7,1996,30.31,4,17
54804,IRIS,RYD,20,1996.8438673851447,MD,0.3,17.0,34.6786,11,52.0,3.4,1996,28.9375,4,31
54803,IRIS,RYD,11,1996.8455358227079,MD,0.3,30.0,35.85,11,12.0,3.5,1996,31.0,5,11
54802,IRIS,RYD,11,1996.8455827198441,MD,0.3,10.0,35.3,11,55.0,3.3,1996,27.71,5,35
54801,IRIS,RYD,12,1996.8457023186095,MD,0.3,12.0,36.31,11,57.0,3.9,1996,30.2,5,38
54800,IRIS,RYD,16,1996.8461669892229,MD,0.3,15.0,35.5,11,51.0,3.4,1996,27.7,5,43
54799,IRIS,RYD,6,1996.8476953045943,MD,0.3,13.0,34.8507,11,20.0,3.4,1996,29.3515,6,9
54798,IRIS,RYD,10,1996.8482327717061,MD,0.3,1.0,36.22,11,36.0,3.4,1996,30.0,6,52
43643,GII,,17,1996.8490377625671,MD,0.3,21.0,32.2877,11,51.743,3.7,1996,34.2648,6,56
43644,GII,,1,1996.8499346257399,MB,0.26266666666666666,25.0,32.2562,11,32.709,4.2,1996,34.3316,7,49
43645,GII,,8,1996.8507402154485,MB,0.26266666666666666,25.0,32.2335,11,7.389,4.3,1996,34.3202,7,54
65504,KOERI,,8,1996.8507404245092,MD,0.3,12.0,32.58,11,14.0,4.1,1996,35.7,7,54
54794,IRIS,RYD,9,1996.8508316889295,MD,0.3,20.0,34.8704,11,20.0,3.4,1996,26.7228,7,42
54793,IRIS,JSO,22,1996.8523047586521,ML,0.2,5.0,32.4,11,42.0,4.0,1996,34.32,7,38
54792,IRIS,JSO,16,1996.8543277550091,ML,0.2,50.7,32.0939,11,54.0,4.1,1996,34.8322,8,24
54791,IRIS,JSO,17,1996.8544407445356,ML,0.2,2.7,34.7297,11,27.0,3.7,1996,29.2482,8,24
54790,IRIS,ISK,17,1996.8544634499594,MD,0.3,10.0,30.1151,11,25.0,3.6,1996,37.2918,8,36
34081,EMEC,POU,5,1996.8557624026007,MW,0,53.0,32.2,11,1.0,4.0,1996,34.41,9,1
69408,NCEDCB,NEI,5,1996.8557624456082,MB,0.26266666666666666,33.0,32.108,11,2.36,4.2,1996,34.636,9,1
43647,GII,,5,1996.8557624826074,MB,0.26266666666666666,25.0,32.1422,11,3.53,4.3,1996,34.4386,9,1
54788,IRIS,RYD,11,1996.8564567521757,MD,0.3,10.0,34.6,11,58.0,3.4,1996,29.32,9,6
54787,IRIS,RYD,4,1996.858414984315,MD,0.3,18.0,34.6313,11,2.0,3.7,1996,28.4869,10,19
54786,IRIS,RYD,9,1996.8590236035216,MD,0.3,20.0,36.2,11,48.0,3.3,1996,30.86,10,39
54784,IRIS,RYD,12,1996.8593123229105,MD,0.3,45.0,36.54,11,58.0,3.7,1996,31.75,10,11
54783,IRIS,RYD,12,1996.8593917602711,MD,0.3,43.0,36.55,11,50.0,3.3,1996,31.16,10,53
54782,IRIS,RYD,14,1996.8595683439587,MD,0.3,4.0,36.4,11,54.0,3.9,1996,30.1,10,26
65501,KOERI,,2,1996.8609181276563,MD,0.3,30.0,31.26,11,17.4,3.4,1996,36.88,11,18
43648,GII,,8,1996.8616170407686,MB,0.26266666666666666,1.0,32.2275,11,38.71,4.3,1996,30.3025,11,26
54780,IRIS,RYD,12,1996.8620870648654,MD,0.3,3.0,35.95,11,22.0,3.8,1996,29.9,11,34
54779,IRIS,RYD,12,1996.8621185931493,MD,0.3,21.0,35.0,11,59.0,3.7,1996,28.2,11,50
54778,IRIS,JSO,16,1996.8624859276968,ML,0.2,19.8,35.4653,11,35.0,3.4,1996,32.5024,11,4
54777,IRIS,ISK,22,1996.8631840404271,MD,0.3,10.0,38.19,11,31.0,4.0,1996,37.58,11,12
34094,EMEC,POU,2,1996.863630875582,MW,0,10.0,32.14,11,1.0,4.0,1996,34.38,12,8
43649,GII,,2,1996.8636312044309,MB,0.26266666666666666,5.0,32.4724,11,11.399,4.1,1996,34.2982,12,8
54775,IRIS,JSO,3,1996.8637616056972,ML,0.2,8.7,32.2877,11,55.0,3.8,1996,30.2757,12,16
34095,EMEC,POU,10,1996.8646194153512,MW,0,38.0,32.11,11,1.0,4.4,1996,34.48,12,49
43650,GII,,10,1996.8646210253492,MB,0.26266666666666666,9.0,32.248,11,51.912,4.5,1996,34.39,12,49
54773,IRIS,JSO,12,1996.8647621622647,ML,0.2,4.7,35.1031,11,15.0,3.3,1996,31.7023,12,4
54772,IRIS,RYD,13,1996.8648842276361,MD,0.3,31.0,35.76,11,35.0,3.7,1996,29.57,12,8
43651,GII,,14,1996.8650659557782,MD,0.3,5.0,34.8234,11,21.68,3.7,1996,29.298,12,44
54770,IRIS,JSO,9,1996.8672356620623,ML,0.2,0.7,35.1,11,53.0,3.3,1996,28.77,13,47
34102,EMEC,KOERI,23,1996.8687822872394,MW,0,9.0,36.1,11,1.0,4.2,1996,36.98,13,23
65497,KOERI,,23,1996.8687833402905,MD,0.3,24.0,36.35,11,34.3,4.3,1996,36.8,13,23
43652,GII,,2,1996.8691072058414,MD,0.3,25.0,32.1634,11,15.706,3.9,1996,34.3508,14,14
54767,IRIS,RYD,10,1996.8700577122545,MD,0.3,33.0,34.34,11,13.0,3.4,1996,31.02,14,35
43654,GII,,22,1996.8713746408876,MD,0.3,6.0,34.9015,11,17.444,3.8,1996,29.3156,14,9
43655,GII,,2,1996.8719148526361,MD,0.3,25.0,32.2191,11,0.236,4.0,1996,34.401,15,54
54763,IRIS,RYD,3,1996.8720030105242,MD,0.3,13.0,34.6508,11,28.0,3.4,1996,29.002,15,40
43656,GII,,10,1996.8727841290352,MB,0.26266666666666666,25.0,32.3173,11,8.842,4.3,1996,34.2682,15,32
34107,EMEC,POU,19,1996.8738217529346,MW,0,57.0,32.22,11,1.0,4.1,1996,34.44,15,39
43657,GII,,19,1996.8738233070544,MB,0.26266666666666666,25.0,32.2687,11,50.145,4.2,1996,34.3977,15,39
43658,GII,,2,1996.8745657360605,MB,0.26266666666666666,25.0,32.1855,11,7.532,4.2,1996,34.4614,16,11
54759,IRIS,RYD,10,1996.875566592036,MD,0.3,35.0,37.32,11,37.0,3.3,1996,36.47,16,58
43659,GII,,12,1996.8756873366349,MD,0.3,5.0,34.8359,11,15.234,3.7,1996,29.3116,16,2
54757,IRIS,JSO,13,1996.8758263762397,ML,0.2,13.0,34.6921,11,32.0,3.5,1996,28.7282,16,15
54756,IRIS,ISK,15,1996.876127618397,MD,0.3,8.0,30.0341,11,18.0,3.6,1996,37.1301,16,54
54755,IRIS,ISK,9,1996.8781505831309,MD,0.3,33.0,32.42,11,29.0,3.7,1996,35.87,17,40
54754,IRIS,RYD,14,1996.8786745155332,MD,0.3,35.0,36.56,11,37.0,3.6,1996,30.21,17,16
43660,GII,,15,1996.8788304644809,MB,0.26266666666666666,25.0,32.2732,11,48.48,4.2,1996,34.2752,17,38
65491,KOERI,,15,1996.8788305473336,MD,0.3,20.0,32.41,11,51.1,3.9,1996,35.28,17,38
54752,IRIS,JSO,3,1996.8801683932909,ML,0.2,5.0,32.66,11,57.0,3.9,1996,30.42,18,23
43661,GII,,4,1996.8802768268695,MD,0.3,4.0,34.9629,11,5.93,3.8,1996,29.3204,18,21
54750,IRIS,RYD,6,1996.8805550495852,MD,0.3,3.8,34.8929,11,44.0,3.7,1996,29.296,18,47
43662,GII,,9,1996.8808743276918,MB,0.26266666666666666,2.0,34.9379,11,0.34,4.3,1996,29.3221,18,36
69411,NCEDCB,NEI,9,1996.8808745389344,ML,0.2,10.0,34.798,11,7.02,4.6,1996,29.746,18,36
54748,IRIS,JSO,10,1996.880931333485,ML,0.2,5.0,34.9025,11,3.0,3.6,1996,29.2595,18,6
43663,GII,,10,1996.8809683397212,MD,0.3,5.0,34.9119,11,33.226,3.7,1996,29.3211,18,25
43664,GII,,11,1996.8810544636081,MD,0.3,5.0,34.9098,11,56.67,3.8,1996,29.3292,18,10
43665,GII,,2,1996.8828456328426,MD,0.3,5.0,32.2825,11,57.74,3.6,1996,30.1596,19,54
43666,GII,,10,1996.8837378899134,MD,0.3,25.0,32.2035,11,13.05,3.7,1996,34.3708,19,45
54742,IRIS,RYD,20,1996.88489058389,MD,0.3,3.4,34.8118,11,44.0,3.6,1996,28.9247,19,52
43667,GII,,9,1996.886331578944,MD,0.3,25.0,32.2806,11,11.722,3.7,1996,34.2853,20,32
54740,IRIS,RYD,10,1996.8864833788707,MD,0.3,35.0,36.56,11,12.0,3.7,1996,31.56,20,52
54739,IRIS,RYD,12,1996.8866280547966,MD,0.3,35.0,36.78,11,27.0,3.4,1996,31.78,20,8
54738,IRIS,RYD,13,1996.8867957207549,MD,0.3,35.0,36.63,11,49.0,3.5,1996,30.3,20,36
43668,GII,,19,1996.8874473769858,MD,0.3,25.0,32.2066,11,15.934,3.9,1996,34.3763,20,20
54735,IRIS,JSO,22,1996.8905870205931,ML,0.2,5.0,34.302,11,59.0,3.5,1996,29.9538,21,54
54734,IRIS,JSO,8,1996.89167602712,ML,0.2,12.0,34.8065,11,56.0,3.9,1996,29.1711,22,28
43671,GII,,11,1996.8920576060009,MD,0.3,25.0,32.1846,11,2.44,3.7,1996,34.4154,22,50
54732,IRIS,RYD,13,1996.8922047346184,MD,0.3,44.0,36.6,11,35.0,3.5,1996,31.12,22,7
54731,IRIS,ISK,15,1996.8924665427039,MD,0.3,10.0,30.9,11,34.0,3.6,1996,37.14,22,25
43672,GII,,20,1996.8930673891925,MB,0.26266666666666666,25.0,32.1887,11,14.208,4.3,1996,34.3875,22,42
69412,NCEDCB,NEI,20,1996.8930674120245,MB,0.26266666666666666,60.0,32.034,11,14.93,3.7,1996,34.558,22,42
54729,IRIS,RYD,19,1996.8957174977231,MD,0.3,15.0,34.2,11,57.0,3.7,1996,27.3,23,58
54728,IRIS,,20,1996.8984877491905,MD,0.3,1.0,37.25,11,59.0,4.1,1996,37.52,24,18
54727,IRIS,RYD,6,1996.8996962912365,MD,0.3,35.0,36.5,11,56.0,3.5,1996,30.09,25,55
54726,IRIS,RYD,16,1996.9007295145213,MD,0.3,35.0,36.88,11,29.0,3.6,1996,30.02,25,0
43673,GII,,3,1996.9020604472462,MD,0.3,2.0,32.1007,11,56.287,3.8,1996,30.3199,26,41
69413,NCEDCB,NEI,9,1996.9027199915249,MB,0.26266666666666666,10.0,32.193,11,32.66,4.6,1996,30.432,26,29
54723,IRIS,RYD,10,1996.9028631602914,MD,0.3,35.0,36.68,11,0.0,3.6,1996,30.28,26,45
54722,IRIS,JSO,14,1996.9032856139952,ML,0.2,5.0,34.95,11,39.0,3.3,1996,29.39,26,27
54721,IRIS,JSO,20,1996.9039323391014,ML,0.2,5.0,32.34,11,30.0,4.4,1996,30.28,26,8
43675,GII,,20,1996.903975366133,MB,0.26266666666666666,25.0,32.2378,11,10.618,4.3,1996,34.4817,26,31
43676,GII,,0,1996.9044122688663,MB,0.26266666666666666,25.0,32.1364,11,26.531,4.3,1996,34.4484,27,21
34127,EMEC,POU,0,1996.9044551014472,MW,0,27.0,32.04,11,1.0,5.3,1996,34.48,27,44
54717,IRIS,RYD,9,1996.905507330247,MD,0.3,35.0,36.74,11,35.0,3.5,1996,30.12,27,58
43678,GII,,13,1996.9059635034976,MB,0.26266666666666666,25.0,32.1607,11,0.293,4.3,1996,34.4454,27,59
54715,IRIS,JSO,20,1996.9067541995548,ML,0.2,5.0,32.1,11,44.0,4.0,1996,34.3,27,55
43679,GII,,1,1996.9099982178141,MB,0.26266666666666666,25.0,32.1702,11,27.643,4.3,1996,34.4583,29,25
69417,NCEDCB,NEI,4,1996.9103414851497,MB,0.26266666666666666,33.0,32.283,11,22.58,3.7,1996,34.605,29,26
43680,GII,,4,1996.9103415516533,MB,0.26266666666666666,25.0,32.1399,11,24.683,4.3,1996,34.4431,29,26
54712,IRIS,,12,1996.9112884853776,ML,0.2,48.6,32.08,11,29.0,4.4,1996,34.4889,29,45
69418,NCEDCB,NEI,12,1996.911288502454,MB,0.26266666666666666,33.0,32.118,11,29.54,3.8,1996,34.838,29,45
43681,GII,,12,1996.9112885870459,MB,0.26266666666666666,25.0,32.2201,11,32.215,4.2,1996,34.4452,29,45
54711,IRIS,ISK,16,1996.9116839012852,MD,0.3,5.0,30.82,11,53.0,3.6,1996,37.28,29,13
43682,GII,,17,1996.9118778883324,MD,0.3,2.0,32.5372,11,7.336,3.9,1996,34.1609,29,56
43683,GII,,20,1996.9121678131326,MD,0.3,3.0,33.7791,11,55.454,3.7,1996,27.8749,29,28
54708,IRIS,EIDC,12,1996.9140288213418,ML,0.2,56.2,32.1709,11,45.0,4.7,1996,34.4612,30,49
43684,GII,,12,1996.9140289853394,MD,0.3,25.0,32.3836,11,50.186,3.8,1996,34.3348,30,49
54707,IRIS,RYD,16,1996.914486851093,MD,0.3,35.0,36.66,11,9.0,3.4,1996,30.17,30,51
54706,IRIS,RYD,20,1996.9148547232342,MD,0.3,11.7,34.8677,11,2.0,3.6,1996,28.8487,30,5
43685,GII,,10,1996.9165482794474,MB,0.26266666666666666,1.0,35.5469,12,36.312,4.3,1996,33.713,1,57
34136,EMEC,AFS,13,1996.9168640267658,MW,0,16.0,32.21,12,1.0,4.0,1996,30.35,1,44
54703,IRIS,RYD,14,1996.9169523502328,MD,0.3,15.0,36.58,12,34.0,3.5,1996,30.34,1,30
43687,GII,,19,1996.9175668096034,MD,0.3,25.0,32.2115,12,24.68,3.7,1996,34.4756,1,54
34138,EMEC,POU,4,1996.9185033710282,MW,0,27.0,32.17,12,1.0,5.2,1996,34.39,2,8
43688,GII,,6,1996.9187454420601,MB,0.26266666666666666,25.0,32.2384,12,35.867,4.3,1996,34.3798,2,15
43689,GII,,19,1996.9202301641242,MB,0.26266666666666666,10.0,34.8347,12,6.342,4.3,1996,29.2069,2,18
54698,IRIS,RYD,11,1996.922023217719,MD,0.3,15.0,36.62,12,7.0,3.4,1996,30.3,3,3
34141,EMEC,POU,12,1996.9221956903966,MW,0,26.0,32.15,12,1.0,4.1,1996,34.4,3,34
43691,GII,,19,1996.9230097196923,MB,0.26266666666666666,2.0,35.5806,12,2.56,4.3,1996,33.7022,3,43
54695,IRIS,JSO,22,1996.9232967769683,ML,0.2,2.0,35.5006,12,20.0,3.6,1996,33.7351,3,14
54694,IRIS,RYD,11,1996.9275077792956,MD,0.3,20.0,34.8299,12,42.0,4.2,1996,28.9321,5,13
43693,GII,,13,1996.9277549132262,MB,0.26266666666666666,25.0,32.2411,12,56.968,4.3,1996,34.4827,5,23
69422,NCEDCB,NEI,13,1996.9277549338444,MB,0.26266666666666666,33.0,32.352,12,57.62,3.8,1996,34.706,5,23
54692,IRIS,ISK,13,1996.9305067926532,MD,0.3,5.0,36.0925,12,18.0,4.5,1996,37.3683,6,34
54691,IRIS,ISK,1,1996.9318793323721,MD,0.3,10.0,30.062,12,41.0,3.8,1996,36.8817,7,37
54690,IRIS,ISK,11,1996.9357730279801,MD,0.3,5.0,31.101,12,49.0,3.7,1996,36.0122,8,49
34156,EMEC,POU,11,1996.941165787543,MW,0,19.0,32.18,12,1.0,4.4,1996,34.4,10,12
43694,GII,,11,1996.941166174136,MB,0.26266666666666666,25.0,32.2468,12,13.225,4.3,1996,34.3936,10,12
54688,IRIS,IPRG,16,1996.9444493460333,ML,0.2,5.0,34.8681,12,35.0,3.9,1996,28.8151,11,2
43696,GII,,16,1996.944511459124,MD,0.3,5.0,34.6268,12,19.165,3.9,1996,29.0638,11,35
54686,IRIS,EIDC,22,1996.9560734795589,ML,0.2,48.0,32.1425,12,58.0,5.1,1996,34.4876,15,8
69423,NCEDCB,NEI,22,1996.9560734846184,MB,0.26266666666666666,33.0,32.19,12,58.16,4.1,1996,34.699,15,8
43697,GII,,22,1996.9560735732266,MB,0.26266666666666666,25.0,32.2093,12,0.962,4.3,1996,34.4764,15,9
34173,EMEC,ISC,11,1996.9603275209977,MW,0,14.0,33.85,12,1.0,4.0,1996,27.66,17,31
43698,GII,,18,1996.9611144073822,MD,0.3,25.0,32.3611,12,44.236,3.8,1996,33.2594,17,25
54683,IRIS,JSO,2,1996.9648171865513,ML,0.2,10.0,34.782,12,15.0,3.4,1996,28.6029,19,57
54682,IRIS,RYD,5,1996.9651563132463,MD,0.3,5.0,34.67,12,59.0,3.6,1996,28.78,19,55
43699,GII,,7,1996.9653332572796,MD,0.3,3.0,34.604,12,14.395,3.8,1996,29.0492,19,29
34180,EMEC,POU,2,1996.9675281129832,MW,0,12.0,32.14,12,1.0,4.1,1996,34.39,20,46
34182,EMEC,AFS,7,1996.9680498950111,MW,0,25.0,33.15,12,1.0,5.0,1996,27.8,20,21
43702,GII,,7,1996.968060650931,MD,0.3,1.0,34.6362,12,41.128,4.2,1996,29.0097,20,26
34185,EMEC,POU,20,1996.9695981645923,MW,0,5.0,32.07,12,1.0,4.1,1996,34.4,20,57
65470,KOERI,,20,1996.9695984681744,MD,0.3,17.0,32.71,12,10.6,4.1,1996,35.99,20,57
69426,NCEDCB,NEI,8,1996.9764215388459,ML,0.2,10.0,33.885,12,12.47,4.9,1996,27.517,23,53
69427,NCEDCB,NEI,22,1996.9806778160419,MWC,0,29.2,38.712,12,26.17,5.5,1996,34.294,24,16
54674,IRIS,EIDC,8,1996.9818706676281,ML,0.2,13.0,31.3559,12,7.0,4.6,1996,36.0559,25,45
54673,IRIS,ATH,4,1996.9895995876341,MD,0.3,115.6,30.9819,12,34.0,4.5,1996,36.9801,28,38
54672,IRIS,ISK,20,1996.9941743510929,MD,0.3,10.0,30.65,12,39.0,3.3,1996,37.19,29,49
34211,EMEC,KOERI,15,1996.999072208308,MW,0,12.0,37.3,12,1.0,4.2,1996,36.6,31,51
43704,GII,,23,1996.999945604445,MB,0.26266666666666666,25.0,32.1777,12,19.882,4.2,1996,34.3586,31,31
54668,IRIS,ISK,1,1997.0001668886352,MD,0.3,10.0,36.29,1,43.0,3.7,1997,37.31,1,27
54667,IRIS,ISK,2,1997.0002441336885,MD,0.3,10.0,36.29,1,19.0,3.8,1997,37.52,1,8
54666,IRIS,RYD,16,1997.0046229705733,MD,0.3,43.0,36.59,1,50.0,3.6,1997,30.16,2,29
34220,EMEC,POU,0,1997.0054794837645,MW,0,43.0,32.11,1,1.0,4.5,1997,34.35,3,0
43705,GII,,0,1997.005480821125,MB,0.26266666666666666,9.0,32.2833,1,43.175,4.5,1997,34.2656,3,0
65459,KOERI,,0,1997.0055120148402,MD,0.3,8.0,32.17,1,6.9,3.7,1997,34.42,3,17
54664,IRIS,ISK,15,1997.0072745750888,MD,0.3,5.0,37.58,1,31.0,4.0,1997,36.45,3,43
54663,IRIS,ISK,19,1997.0077092529173,MD,0.3,5.0,36.19,1,59.0,4.0,1997,37.34,3,31
54662,IRIS,ISK,22,1997.0080775938609,MD,0.3,6.0,36.38,1,35.0,4.1,1997,35.5485,3,45
54661,IRIS,RYD,12,1997.0096372399796,MD,0.3,43.0,36.9,1,20.0,3.3,1997,30.7,4,25
54660,IRIS,RYD,16,1997.010050133181,MD,0.3,43.0,36.6,1,21.0,3.6,1997,30.4,4,2
43706,GII,,0,1997.0109752593228,MB,0.26266666666666666,8.0,34.9448,1,35.778,4.3,1997,28.8121,5,8
54658,IRIS,EIDC,14,1997.0125681760528,ML,0.2,30.2,32.0794,1,50.0,4.8,1997,34.7185,5,5
43707,GII,,14,1997.0125682924911,MB,0.26266666666666666,25.0,32.1477,1,53.672,4.2,1997,34.6678,5,5
34227,EMEC,KOERI,19,1997.0158790271437,MW,0,10.0,35.9,1,1.0,4.4,1997,36.84,6,6
54656,IRIS,RYD,16,1997.0182727359208,MD,0.3,43.0,36.6,1,9.0,3.5,1997,30.2,7,4
54655,IRIS,RYD,10,1997.0204188546422,MD,0.3,45.0,37.6,1,9.0,3.4,1997,31.2,8,52
43708,GII,,18,1997.0213211619418,MD,0.3,4.0,34.8092,1,24.163,4.3,1997,28.8556,8,46
43709,GII,,21,1997.021628185312,MD,0.3,25.0,32.2068,1,46.452,3.3,1997,34.5278,8,27
54653,IRIS,JSO,17,1997.0239090246068,ML,0.2,7.1,34.8186,1,35.0,3.3,1997,28.7366,9,26
43710,GII,,15,1997.0264217067479,MD,0.3,25.0,32.2921,1,14.944,3.6,1997,34.3478,10,27
54652,IRIS,ISK,20,1997.0269676877219,MD,0.3,9.0,31.23,1,13.0,3.9,1997,35.83,10,14
69430,NCEDCB,NEI,21,1997.0271408466515,ML,0.2,33.0,32.241,1,13.74,4.6,1997,34.532,10,45
43711,GII,,21,1997.0271409645802,MB,0.26266666666666666,25.0,32.2417,1,17.459,4.3,1997,34.3402,10,45
65446,KOERI,,10,1997.0313641520802,MD,0.3,6.0,30.99,1,59.9,4.4,1997,32.26,12,44
43712,GII,,11,1997.0314074687024,MB,0.26266666666666666,25.0,32.4104,1,45.933,4.3,1997,34.276,12,7
43713,GII,,11,1997.0314626616248,MD,0.3,25.0,32.1646,1,46.497,3.9,1997,34.4257,12,36
54648,IRIS,RYD,22,1997.0326993277524,MD,0.3,12.0,34.63,1,46.0,3.6,1997,28.96,12,26
43714,GII,,0,1997.0329847354451,MD,0.3,25.0,32.3917,1,46.617,3.7,1997,34.363,13,56
34249,EMEC,POU,10,1997.0340544457129,MW,0,34.0,32.31,1,1.0,5.7,1997,34.29,13,19
43715,GII,,10,1997.0340552153095,MB,0.26266666666666666,11.0,32.4718,1,25.27,5.6,1997,34.2701,13,19
43716,GII,,10,1997.0341053777904,MD,0.3,25.0,32.4695,1,47.194,4.0,1997,34.3252,13,45
43717,GII,,16,1997.0348155320903,MB,0.26266666666666666,25.0,32.3955,1,2.62,4.2,1997,34.3423,13,59
34250,EMEC,POU,18,1997.0349600773718,MW,0,37.0,32.35,1,1.0,4.3,1997,34.26,13,15
43718,GII,,18,1997.0349619027461,MB,0.26266666666666666,9.0,32.5061,1,58.565,4.4,1997,34.2675,13,15
43719,GII,,22,1997.0354801155188,MD,0.3,23.0,32.3764,1,20.923,4.1,1997,34.2337,13,48
43720,GII,,23,1997.0355628924087,MD,0.3,18.0,32.4617,1,51.375,3.8,1997,34.3746,13,31
43721,GII,,2,1997.0358961260147,MD,0.3,25.0,32.4792,1,0.23,4.0,1997,34.3345,14,27
43722,GII,,3,1997.0360171632738,MB,0.26266666666666666,25.0,32.4054,1,37.261,4.3,1997,34.3408,14,30
43723,GII,,3,1997.036036677448,MB,0.26266666666666666,25.0,32.4436,1,52.66,4.3,1997,34.3074,14,40
43724,GII,,6,1997.0363149568429,MD,0.3,25.0,32.3888,1,8.479,4.0,1997,34.389,14,7
43725,GII,,13,1997.0372038690703,MD,0.3,25.0,32.4155,1,21.215,3.3,1997,34.2887,14,54
43726,GII,,18,1997.03767168379,MD,0.3,25.0,32.383,1,14.22,4.0,1997,34.4006,14,0
43727,GII,,5,1997.0389286536022,MB,0.26266666666666666,25.0,32.3785,1,54.02,4.3,1997,34.3599,15,0
43728,GII,,5,1997.0389709046487,MD,0.3,25.0,32.3797,1,6.449,3.3,1997,34.3149,15,23
34255,EMEC,POU,11,1997.039623319381,MW,0,11.0,32.34,1,1.0,4.4,1997,34.26,15,6
43729,GII,,11,1997.0396246780822,MB,0.26266666666666666,25.0,32.3435,1,43.848,4.3,1997,34.3149,15,6
43730,GII,,6,1997.0417854499619,MD,0.3,25.0,32.319,1,25.95,3.8,1997,34.4098,16,2
43731,GII,,14,1997.0427763731291,MD,0.3,25.0,32.0627,1,15.703,3.3,1997,34.3751,16,43
54632,IRIS,ISK,0,1997.0438804223745,MD,0.3,8.0,32.1397,1,33.0,4.1,1997,34.3723,17,23
54631,IRIS,RYD,11,1997.0451776065449,MD,0.3,12.0,36.56,1,21.0,3.4,1997,30.2,17,45
54630,IRIS,RYD,13,1997.0454121004566,MD,0.3,5.9,34.6854,1,36.0,3.8,1997,28.7916,17,48
54629,IRIS,RYD,14,1997.045438863521,MD,0.3,15.0,34.7139,1,40.0,3.4,1997,28.7936,17,2
34258,EMEC,POU,16,1997.0457610667174,MW,0,46.0,32.41,1,1.0,4.1,1997,34.28,17,52
43735,GII,,4,1997.0470533117389,MB,0.26266666666666666,25.0,32.3706,1,13.239,4.4,1997,34.3697,18,11
54626,IRIS,RYD,7,1997.0474790398275,MD,0.3,6.4,34.8732,1,59.0,3.9,1997,28.8594,18,54
54625,IRIS,RYD,13,1997.0480725202942,MD,0.3,30.0,36.4,1,55.0,3.4,1997,30.35,18,6
43736,GII,,22,1997.0491849919774,MD,0.3,11.0,34.8765,1,37.907,4.1,1997,29.3344,18,51
65431,KOERI,,21,1997.051757629376,MD,0.3,4.0,32.35,1,48.6,4.7,1997,33.78,19,23
43737,GII,,21,1997.0517578779491,MD,0.3,18.0,32.4223,1,56.439,4.2,1997,34.325,19,23
54622,IRIS,RYD,14,1997.0537252346523,MD,0.3,30.0,36.6,1,59.0,3.5,1997,30.1,20,37
43738,GII,,22,1997.0546195397008,MD,0.3,25.0,32.3783,1,1.804,3.7,1997,34.3284,20,28
54620,IRIS,ISK,0,1997.0548338723997,MD,0.3,6.0,35.2925,1,41.0,4.1,1997,35.9196,21,20
43739,GII,,4,1997.057995629059,MD,0.3,25.0,32.4952,1,30.158,3.7,1997,34.3538,22,2
34278,EMEC,KOERI,17,1997.0595833650432,MW,0,45.0,35.94,1,1.0,5.6,1997,36.19,22,57
34280,EMEC,KOERI,18,1997.0596309297312,MW,0,13.0,35.99,1,1.0,4.3,1997,36.19,22,22
54618,IRIS,,18,1997.05963108828,MD,0.3,12.8,35.9883,1,6.0,4.9,1997,36.19,22,22
69439,NCEDCB,NEI,18,1997.0596310984272,MB,0.26266666666666666,10.0,35.669,1,6.32,4.3,1997,36.061,22,22
34281,EMEC,KOERI,18,1997.0596347349062,MW,0,10.0,35.99,1,1.0,5.1,1997,36.21,22,24
34282,EMEC,KOERI,18,1997.0596404426688,MW,0,10.0,36.03,1,1.0,5.5,1997,36.29,22,27
54615,IRIS,ISK,18,1997.0596560755962,MD,0.3,10.0,36.2,1,14.0,4.2,1997,36.12,22,35
34283,EMEC,POU,20,1997.0598402143582,MW,0,15.0,36.02,1,1.0,4.0,1997,36.17,22,12
54613,IRIS,,22,1997.0601157724504,MD,0.3,10.0,36.09,1,51.0,4.2,1997,36.25,22,36
54612,IRIS,ISK,23,1997.060263571791,MD,0.3,10.0,30.0973,1,32.0,3.8,1997,37.1527,22,54
34285,EMEC,KOERI,7,1997.0610902143583,MW,0,25.0,36.18,1,1.0,4.1,1997,36.29,23,9
54610,IRIS,ISK,7,1997.0611051813801,MD,0.3,5.0,36.43,1,53.0,4.0,1997,36.0,23,16
34286,EMEC,POU,10,1997.0614421930493,MW,0,14.0,36.06,1,1.0,4.0,1997,36.21,23,14
34288,EMEC,KOERI,14,1997.061973014967,MW,0,13.0,35.96,1,1.0,4.1,1997,36.18,23,53
69443,NCEDCB,NEI,14,1997.061973449074,MB,0.26266666666666666,10.0,35.735,1,14.69,4.4,1997,36.168,23,53
43740,GII,,9,1997.0641431901636,MD,0.3,5.0,34.812,1,39.645,4.2,1997,29.3241,24,53
